mode,sweep_param,layer1_role,layer2_role,hbm_ring_coverage,hbf_outer_ring_coverage,model_size_gb,num_layers,hidden_dim,num_experts,top_k,sequence_len,micro_batch_size,grad_accum_steps,data_parallel_degree,training_mode,lora_rank,route_diversity,expert_capacity_factor,activation_checkpoint_ratio,activation_offload_ratio,prefetch_accuracy,weight_prefetch_depth,lhb_enable,lhb_size_mb,hbm_capacity_gb,hbf_capacity_gb,sram_capacity_mb,hbm_bw_gbs,hbf_bw_gbs,bridge_bw_gbs,hbf_latency_us,compute_tflops_bf16,compute_efficiency,p_compute_w,p_hbm_w,p_hbf_w,p_sram_w,p_bridge_w,random_seed,tail_jitter_sigma,burst_probability,traffic_burst_factor,thermal_model_enable,ambient_temp_c,thermal_hotspot_gain,thermal_rc_tau_steps,thermal_throttle_start_c,thermal_throttle_max,thermal_shutdown_c,process_slowdown_sigma,tokens_per_sec_train,step_time_ms,step_p50_ms,step_p90_ms,step_p99_ms,step_p999_ms,step_max_ms,tail_ratio_p99_p50,stall_ratio,hbm_util,hbf_util,bridge_util,sram_hit_ratio,lhb_hit_ratio,overlap_efficiency,shared_context_reuse_ratio,batch_gain,expert_balance_score,thermal_peak_c,thermal_avg_c,thermal_throttle_ratio,burst_event_ratio,power_w,throughput_per_watt,train_stability_score,convergence_proxy,process_factor,model_hbm_resident_gb,model_hbf_resident_gb,trainable_ratio,trainable_gb,optimizer_gb,activation_stored_gb,activation_offload_gb,oom_hbm,oom_hbf,tokens_per_sec_train_std,step_time_ms_std,step_p99_ms_std,tail_ratio_p99_p50_std,train_stability_score_std,convergence_proxy_std,step_p99_worst_ms,tokens_per_sec_p05,tokens_per_sec_p95,seed_count
lora_sft,micro_batch_size,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.1157648769663,209712.05267246393,205320.09760947918,229257.89313069903,322051.10524556506,341605.616768465,343773.06683352473,1.5706884447360683,0.00024858198208703805,4.669867018008542e-07,0.0008829119568587187,0.000865863913678564,0.584786,0.75,0.8129572,0.0,1.0,0.80375,73.96245118670213,57.54688521517695,0.0,0.044444444444444446,543.9887360667882,4.6078856922710045,67.55779431469574,0.728376166203767,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.39692530587254,11300.632457230873,19912.631514654793,0.08525318898107538,1.2676506908859861,0.02535435676468142,345283.3263355749,2350.308039971863,2629.883007874751,3
lora_sft,micro_batch_size,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,12,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2387.6558990814224,330306.5851017649,323389.0407087841,361092.236031925,507246.01706956717,538045.3139810865,541459.15170916,1.5706884447360683,0.0002844033473323605,3.1131489749196836e-07,0.0008019286749396882,0.0007862968862402837,0.4059109999999999,0.75,0.7771822,0.0,1.0,0.80375,73.46692935963547,57.26013544928184,0.0,0.044444444444444446,532.3385278041193,4.484350590144424,63.08591931469573,0.7283564644528818,1.0089166682698842,154.23749999999998,229.8375,0.015625,2.8125,11.25,178.875,35.775,0.0,0.0,125.13265413115003,17798.542493511468,31362.88832584538,0.08525318898107512,1.2676506908859742,0.0253545503701589,543836.8391308746,2238.323822346757,2504.5700109056525,3
lora_sft,grad_accum_steps,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,8,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.0664646122605,104858.07776891906,102662.05654330314,114631.19136211679,161028.70553563364,170806.15243847374,171889.89856492577,1.570688444736068,0.0002681917524527927,8.872572859308301e-07,0.00091940177684057,0.0009021730908240416,0.5596220000000001,0.75,0.8079244000000001,0.0,1.0,0.80375,73.89274155004915,57.506545474525744,0.0,0.044444444444444446,542.3467419115221,4.621743379477745,66.92869431469573,0.7283653808300657,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.3920391463708,5650.325645610516,9956.41601008864,0.08525318898107528,1.2676506908859808,0.02535446274339271,172644.83107618085,2350.264525167263,2629.828957627382,3
lora_sft,grad_accum_steps,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.1157648769663,209712.05267246393,205320.09760947918,229257.89313069903,322051.10524556506,341605.616768465,343773.06683352473,1.5706884447360683,0.00024858198208703805,4.669867018008542e-07,0.0008829119568587187,0.000865863913678564,0.584786,0.75,0.8129572,0.0,1.0,0.80375,73.96245118670213,57.54688521517695,0.0,0.044444444444444446,543.9887360667882,4.6078856922710045,67.55779431469574,0.728376166203767,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.39692530587254,11300.632457230873,19912.631514654793,0.08525318898107538,1.2676506908859861,0.02535435676468142,345283.3263355749,2350.308039971863,2629.883007874751,3
lora_sft,grad_accum_steps,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,24,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.13154701492,314566.1089289295,307978.21829581383,343884.68392037094,483073.6299894158,512405.2137124001,515656.3685525816,1.5706884447360683,0.00024230444821796818,3.268927490171872e-07,0.0008707481382700701,0.0008537603153633845,0.5931740000000001,0.75,0.8146348,0.0,1.0,0.80375,73.98568773225313,57.560331795394006,0.0,0.044444444444444446,544.5359362848907,4.603284948260977,67.76749431469574,0.7283796188473949,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.39848949556048,16950.939642303307,29868.850995944544,0.0852531889810752,1.2676506908859746,0.02535432283966536,517921.947223561,2350.3219700304885,2629.9003106097052,3
lora_sft,grad_accum_steps,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,32,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.139186545294,419420.2070632896,410636.37996807235,458511.5205352668,644096.219096749,683204.8789217733,687539.7389676872,1.570688444736068,0.000239265733836811,2.568450854345992e-07,0.0008646660847709786,0.0008477083739871936,0.5973680000000001,0.75,0.8154736000000001,0.0,1.0,0.80375,73.99730600502859,57.56705508550254,0.0,0.044444444444444446,544.8094857412348,4.6009880086810995,67.87234431469574,0.7283812901403045,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.39924666332138,22601.247019615133,39825.07252401033,0.08525318898107528,1.2676506908859808,0.025354306418066845,690560.6327811482,2350.3287130361914,2629.9086862063928,3
lora_sft,activation_checkpoint_ratio,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.0,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2815.724162110937,186726.98797277795,182816.38690719087,204130.5974857875,286753.4070470855,304164.6825439052,306094.5710659688,1.5706884447360683,0.0005079089178737459,5.244694952128338e-07,0.0014266082152016406,0.0013987613577046856,0.402536,0.75,0.7765072000000001,0.0,1.0,0.80375,73.45757989120024,57.254725076340414,0.0,0.044444444444444446,532.0626448862585,5.291065608124968,63.00154431469573,0.7282335363890842,1.0089166682698842,155.1375,230.0625,0.015625,2.8125,11.25,180.0,36.0,0.0,0.0,147.53654084749826,10059.65200770685,17727.90687439337,0.08525318898107528,1.2676506908859781,0.025355758713059805,307434.275232358,2639.6549055593473,2953.568266145453,3
lora_sft,activation_checkpoint_ratio,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.3,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2602.201121658796,202049.02330519134,197817.5481399171,220880.66036898163,310283.1446140418,329123.1191686397,331211.36826244707,1.5706884447360683,0.00032181593702577336,4.846977296581113e-07,0.001050406674576728,0.0010300318794519466,0.524036,0.75,0.8008072,0.0,1.0,0.80375,73.79416075486816,57.44949850223143,0.0,0.044444444444444446,540.0187584283849,4.817799875442328,66.03904431469574,0.7283358875285506,1.0089166682698842,122.7375,221.9625,0.015625,2.8125,11.25,139.5,27.900000000000002,0.0,0.0,136.37132038257602,10886.966150637732,19184.32436398787,0.0852531889810753,1.26765069088598,0.025354752576534544,332664.90493239753,2439.45682719855,2729.615337863293,3
lora_sft,activation_checkpoint_ratio,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.6,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2418.7193514635815,217376.42306388356,212823.95954028436,237636.59331890763,333821.12694021437,354090.3003807852,356336.965206221,1.570688444736068,0.0001866953721975722,4.505215867354687e-07,0.0007272218536248507,0.0007132660980923547,0.645536,0.75,0.8251072,0.0,1.0,0.80375,74.13074161853605,57.644271928122436,0.0,0.044444444444444446,547.954086761681,4.413254804221921,69.07654431469574,0.7284102038392062,1.0089166682698842,90.33750000000002,213.86250000000004,0.015625,2.8125,11.25,99.00000000000001,19.800000000000004,0.0,0.0,126.7711715173056,11714.3049199385,20641.004239586506,0.08525318898107537,1.2676506908859808,0.025354022342984454,357903.81860448327,2267.432093112635,2537.1652107092705,3
lora_sft,activation_checkpoint_ratio,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.8,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2310.0972146793897,227597.66948087935,222831.1502483113,248810.47607739642,349517.6950789928,370739.94542886975,373092.2513830899,1.5706884447360683,0.0001198511710585053,4.3028913711745093e-07,0.0005359412991513407,0.000525784717640814,0.726536,0.75,0.8413072000000001,0.0,1.0,0.80375,74.35512886098134,57.77412087871645,0.0,0.044444444444444446,553.2348312963372,4.174832681740713,71.10154431469573,0.7284469681498326,1.0089166682698842,68.73749999999998,208.4625,0.015625,2.8125,11.25,71.99999999999999,14.399999999999999,0.0,0.0,121.08530969703217,12265.877778943684,21612.269846689433,0.08525318898107528,1.2676506908859808,0.02535366119381178,374734.3627563959,2165.595543094409,2423.2311993773587,3
lora_sft,activation_offload_ratio,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.0,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.666629579747,209666.2196209348,205275.2407708316,229207.73994431584,321980.66295512003,341530.90400244435,343697.8827876872,1.5706884447360683,2.946908186813418e-05,4.670893083475059e-07,0.00012260982242688024,0.00012076795600791673,0.584786,0.75,0.8529572000000001,0.0,1.0,0.80375,74.51649376064104,57.867499908001655,0.0,0.044444444444444446,544.0265231022869,4.6085771393005635,68.55779431469574,0.7284966782988872,1.0089166682698842,130.3875,194.0625,0.015625,2.8125,11.25,119.25,0.0,0.0,0.0,131.45152764295486,11300.422064207201,19910.39189257703,0.0852531889810753,1.26765069088598,0.02535317297534913,345212.5490151447,2350.794252878197,2630.486953520062,3
lora_sft,activation_offload_ratio,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.1157648769663,209712.05267246393,205320.09760947918,229257.89313069903,322051.10524556506,341605.616768465,343773.06683352473,1.5706884447360683,0.00024858198208703805,4.669867018008542e-07,0.0008829119568587187,0.000865863913678564,0.584786,0.75,0.8129572,0.0,1.0,0.80375,73.96245118670213,57.54688521517695,0.0,0.044444444444444446,543.9887360667882,4.6078856922710045,67.55779431469574,0.728376166203767,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.39692530587254,11300.632457230873,19912.631514654793,0.08525318898107538,1.2676506908859861,0.02535435676468142,345283.3263355749,2350.308039971863,2629.883007874751,3
lora_sft,activation_offload_ratio,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.4,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2506.4062520478415,209771.115319796,205377.9022625206,229322.52290901614,322141.8805271361,341701.89518771606,343869.9525663343,1.5706884447360683,0.000530799384380166,4.6685454473790545e-07,0.0016427759886637292,0.0016105304921622456,0.584786,0.75,0.7729572,0.0,1.0,0.80375,73.40840861276315,57.226270522352216,0.0,0.044444444444444446,543.9189683894965,4.607174054312849,66.55779431469574,0.7282209466325057,1.0089166682698842,82.6875,241.76249999999996,0.015625,2.8125,11.25,119.25,47.70000000000001,0.0,0.0,131.32661387362543,11300.903582966808,19915.51819972278,0.08525318898107556,1.2676506908859861,0.025355882514020423,345374.53335269913,2349.681779625932,2629.1051437079163,3
lora_sft,activation_offload_ratio,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.6,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2505.5382482937,209843.41697310086,205448.66393969557,229401.63957642167,322253.0032626257,341819.754599779,343988.55542245763,1.570688444736068,0.0008760590226852986,4.666928664396889e-07,0.00240205772964487,0.0023546263870641206,0.584786,0.75,0.7329572000000001,0.0,1.0,0.80375,72.85436603882424,56.90565582952752,0.0,0.044444444444444446,543.8172377298937,4.6064422297645775,65.55779431469574,0.728031053831438,1.0089166682698842,58.837500000000006,265.6125,0.015625,2.8125,11.25,119.25,71.55,0.0,0.0,131.2406212194056,11301.235487103706,19919.052862791388,0.0852531889810752,1.2676506908859861,0.025357750658096503,345486.18459809653,2348.915596311201,2628.1535460676255,3
lora_sft,prefetch_accuracy,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.6,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2506.351875580131,209775.6432142273,205382.33371587456,229327.47759402535,322148.83959366113,341709.2761389276,343877.3800757651,1.5706884447360683,0.0005524283053836195,4.6684441633152414e-07,0.0008872322111050657,0.0008700975769203043,0.26133,0.75,0.572266,0.0,1.0,0.80375,70.62862188739079,55.61765683633663,0.0,0.044444444444444446,522.8107284456279,4.793053102904557,55.07139431469574,0.7282090507259538,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.32122602104656,11300.924368315922,19915.73952837876,0.08525318898107528,1.2676506908859781,0.025355999493944632,345381.525517182,2349.6337826796303,2629.0455296327427,3
lora_sft,prefetch_accuracy,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.75,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2506.7134398378225,209745.5396826502,205352.87136908274,229294.53656174394,322102.57250814035,341660.20416933193,343827.99856564397,1.5706884447360683,0.0004086116371392473,4.6691176292259673e-07,0.0008852086730896927,0.0008681145976647844,0.41294999999999993,0.75,0.6850900000000001,0.0,1.0,0.80375,72.19135437144298,56.521982638918026,0.0,0.044444444444444446,532.738622520435,4.7044233719925,60.924394314695725,0.7282881498934882,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.35705337440803,11300.786178132605,19914.26810808667,0.08525318898107527,1.2676506908859781,0.025355221789560695,345335.0383811649,2349.9529253746623,2629.441922289386,3
lora_sft,prefetch_accuracy,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.9,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.0688419221538,209715.9576897034,205323.9194525025,229262.16622731605,322057.10699210817,341611.98236337054,343779.4725818948,1.5706884447360683,0.0002672461489449951,4.669779617194373e-07,0.0008831823436170437,0.0008661288812813494,0.56457,0.75,0.797914,0.0,1.0,0.80375,73.75408685549517,57.42630844149942,0.0,0.044444444444444446,542.6652757366811,4.619035390167434,66.77739431469574,0.7283659009119949,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.39227476001793,11300.650383009055,19912.82235133663,0.0852531889810753,1.26765069088598,0.02535445763286072,345289.35662697424,2350.26662349863,2629.8315639842667,3
lora_sft,prefetch_accuracy,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.97,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.2325957600424,209702.3304213894,205310.58243575206,229247.25447902866,322036.1628053145,341589.76846150105,343757.1185572035,1.570688444736068,0.0002021111075382084,4.6700846324861844e-07,0.0008822357753057713,0.000865201284191634,0.635326,0.75,0.8505651999999998,0.0,1.0,0.80375,74.48336201471949,57.84832714937073,0.0,0.044444444444444446,547.2972909401847,4.5802472704505774,69.50879431469572,0.7284017251847689,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.4085047925428,11300.587827814294,19912.15640487313,0.08525318898107544,1.2676506908859868,0.02535410564060934,345268.31282771,2350.4111601646105,2630.0110955468076,3
lora_sft,sram_capacity_mb,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,256.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2506.7222079958296,209744.80976139137,205352.1569946512,229293.737839518,322101.45066869044,341659.01431977126,343826.80121064465,1.5706884447360683,0.0004051239947980797,4.669133961192946e-07,0.0008827733609147549,0.0008657279938673888,0.15,0.75,0.7260000000000001,0.0,1.0,0.80375,72.75800141393903,56.849891316004495,0.0,0.044444444444444446,515.648403510436,4.860333399809181,56.688144314695734,0.7282900680967757,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.3579222691423,11300.782827442934,19914.232432698507,0.0852531889810752,1.2676506908859777,0.02535520293348019,345333.9112061438,2349.9606647146875,2629.4515351188247,3
lora_sft,sram_capacity_mb,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,512.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2506.913119926047,209728.91821932155,205336.60393163873,229276.3483914068,322077.0264467642,341633.1094100008,343800.732895585,1.570688444736068,0.0003291864488819423,4.669489562373696e-07,0.0008828405929222502,0.0008657939276999555,0.36092900000000006,0.75,0.7681858,0.0,1.0,0.80375,73.34231964433086,57.188025998718615,0.0,0.044444444444444446,529.3972285755876,4.734487550040876,61.96136931469574,0.7283318337470298,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.37684168857677,11300.709877761077,19913.455748633118,0.0852531889810753,1.2676506908859804,0.025354792417841356,345309.37082038104,2350.129175052686,2629.6608390697643,3
lora_sft,sram_capacity_mb,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.1157648769663,209712.05267246393,205320.09760947918,229257.89313069903,322051.10524556506,341605.616768465,343773.06683352473,1.5706884447360683,0.00024858198208703805,4.669867018008542e-07,0.0008829119568587187,0.000865863913678564,0.584786,0.75,0.8129572,0.0,1.0,0.80375,73.96245118670213,57.54688521517695,0.0,0.044444444444444446,543.9887360667882,4.6078856922710045,67.55779431469574,0.728376166203767,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.39692530587254,11300.632457230873,19912.631514654793,0.08525318898107538,1.2676506908859861,0.02535435676468142,345283.3263355749,2350.308039971863,2629.883007874751,3
lora_sft,sram_capacity_mb,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,1024.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.2170996662057,209703.61989903517,205311.84444839938,229248.6655003451,322038.1446449655,341591.8704476971,343759.2338024946,1.5706884447360683,0.00020827486272291312,4.6700557687621666e-07,0.0008829476431634034,0.0008658989109205868,0.6967145,0.75,0.8353429000000001,0.0,1.0,0.80375,74.27251695788773,57.726314823406085,0.0,0.044444444444444446,551.2844922861734,4.547097637861494,70.35600681469573,0.7283983351194171,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.40696889596518,11300.593747079138,19912.219418384124,0.08525318898107545,1.2676506908859808,0.025354138947133474,345270.30409317184,2350.397482648367,2629.9941063570855,3
lora_sft,hbf_latency_us,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,4.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.1386722744296,209710.1463286454,205318.23186948974,229255.8070985966,322048.1753244607,341602.50922456564,343769.9396875841,1.5706884447360683,0.00023947029120924656,4.6699096863613084e-07,0.0008829200239832625,0.0008658718250359484,0.584786,0.75,0.8229571999999999,0.0,1.0,0.80375,74.10096183018685,57.62703888838312,0.0,0.044444444444444446,543.9933484624545,4.607888632580747,67.80779431469573,0.7283811776337495,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.39919569293312,11300.62370626479,19912.538353445794,0.08525318898107537,1.2676506908859746,0.025354307523516643,345280.38247949746,2350.3282591168263,2629.9081223856256,3
lora_sft,hbf_latency_us,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.1157648769663,209712.05267246393,205320.09760947918,229257.89313069903,322051.10524556506,341605.616768465,343773.06683352473,1.5706884447360683,0.00024858198208703805,4.669867018008542e-07,0.0008829119568587187,0.000865863913678564,0.584786,0.75,0.8129572,0.0,1.0,0.80375,73.96245118670213,57.54688521517695,0.0,0.044444444444444446,543.9887360667882,4.6078856922710045,67.55779431469574,0.728376166203767,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.39692530587254,11300.632457230873,19912.631514654793,0.08525318898107538,1.2676506908859861,0.02535435676468142,345283.3263355749,2350.308039971863,2629.883007874751,3
